Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","Beta","Alpha","Net Profit Margin","PB Ratio"
Nitin Fire Protection Industries Ltd,NITINFIRE,"Business Support Services","61.376620620000004","2","-0.36706309802045334","0.885313232930221","66.986558347682","-18.71970265217245","0.17830119577026987"
Dynavision Ltd,DYNAVSN,,"61.2096","162","13.364541484716153","1.08806622642389","43.4129421178695","61.97564276048716","39.49006451612901"
NRB Industrial Bearings Ltd,NIBL,"Industrial Machinery","61.061238","24.7","15.342019597989966","1.15237032839326","26.7906374868156","5.634201585503958","1.5002761179361184"
Suryaamba Spinning Mills Ltd,SURYAAMBA,,"60.9111366","211.7","14.33203214117646","0.712370681632854","54.653954014124","3.3588872204220364","1.5816966138665283"
Ambani Organics Ltd,AMBANIORG,"Diversified Chemicals","60.86952931","100.9","35.59621597076037",,,"1.9560741249141997","3.2849179336211556"
California Software Company Ltd,CALSOFT,"IT Services & Consulting","60.66914104999999","38.7","-263.77887413043476","1.10735202667824","51.309828534775","-25.555555555555554","9.47955328906249"
Swastika Investmart Ltd,SWASTIKA,,"60.644253000000006","201.2","5.381033984028388","0.621857490792929","48.0899916517605","14.63066337790473","1.553387628073771"
Nagreeka Exports Ltd,NAGREEKEXP,"Textiles","60.4360495","47.5","-7.263948257211536","1.48098364742714","26.2814956963436","-2.1592442645074232","0.5850537221684414"
Shree Tirupati Balajee FIBC Ltd,TIRUPATI,"Commodity Chemicals","60.37503840000001","59.6","12.657240754716952","1.30312664206347",,"4.069618633222431","1.265458780129952"
AVG Logistics Ltd,AVG,"Logistics","60.348263875","53.8","-35.29138238304036","0.885858403585205","16.2436699246573","-0.5110885289019153","0.7676919459992368"
Nitin Castings Ltd,NITINCAST,,"60.02502775000001","113.05","18.412585199386495","0.345882297752577","38.5028915135045","5.136284858988502","1.1935778037383178"
Shreyas Intermediates Ltd,SHREYASI,,"60.013253299999995","8.6","-41.10496801369863","0.243753756051092",,"-251.7241379310345","2.6696287055160144"
G G Engineering Ltd,GGENG,,"59.952911674999996","11.68","-72.2324237048198","0.557139231322812","27.8935033085991","-2.2121535181236514","3.6803506246163282"
National Fittings Ltd,NATFIT,,"59.90358529","64.05","36.526576396341554","1.09298886285118","-16.5402421696908","3.13216195569136","1.1230518427071616"
AAA Technologies Ltd,AAATECH,"IT Services & Consulting","59.858399999999996","70","52.50736842105266",,,"10.242587601078162","2.6734435015631974"
Likhami Consulting Ltd,LIKHAMI,,"59.7","60","663.3333333333334",,,"17.307692307692307","1.553069719042664"
Savera Industries Ltd,SAVERA,,"59.69964","48.05","-14.525459854014604","0.713083650122517","-10.7968683938236","-19.797687861271665","1.028949327817994"
H P Cotton Textile Mills Ltd,HPCOTTON,,"59.64555","157.75","16.522313019390634","0.781364263231629","63.6572496408137","3.6832976226915504","2.6698992837958824"
Cimmco Ltd,CIMMCO,"Rail","59.619786680000004","21.8","2.144596643165466","1.95468269089373","-44.9521263665182","10.148948598130849","0.259002505234806"
Suchitra Finance & Trading Co Ltd,SUCHITRA,,"59.5710945","60.75","10.062684881756757","-0.175426477522636","33.1369786451235","27.06904435299497","0.5668039438629876"
Delton Cables Ltd,DLTNCBL,,"59.443200000000004","69","95.8761290322577","1.54208978541979","63.1451799549774","0.4969143223531317","1.077845874886673"
Rajkumar Forge Ltd,RJKMRFR,,"59.346244999999996","54.75","16.577163407821228","1.08636558813403","19.0346092988572","8.813392417528311","1.9881489112227804"
Skyline Millars Ltd,SKYLMILAR,,"59.1296475","14.45","24.74043828451882","1.40789076714448","94.2743989207266","48.57723577235774","2.201401619508563"
Saboo Sodium Chloro Ltd,SABOOSOD,,"58.8843875","24.25","-85.3396920289854","1.92596357303528","54.7532954493861","-2.243172951885569","2.074124251497006"
Barak Valley Cements Ltd,BVCL,"Cement","58.834799999999994","27.85","25.03608510638314","1.26880763366001","14.4232957094992","1.5878378378378275","0.5020890937019968"
Sulabh Engineers and Services Ltd,SULABEN,,"58.777874999999995","6.14","68.34636627906978","-0.940475798750167","98.2122573109456","34.6774193548387","1.5989628672470073"
Kritika Wires Ltd,KRITIKA,"Iron & Steel","58.5816","33","69.74000000000086",,,"0.605100129664306","0.9036186950485887"
Munoth Capital Market Ltd,MUNCAPM,,"58.53141000000001","65.1","-5853.141000000006",,,"-3.2258064516129004","12.40072245762712"
Jakharia Fabric Ltd,JAKHARIA,"Textiles","58.21436475","143.25","-4.89607777544154",,,"-28.685162846803426","1.653347479409259"
Texel Industries Ltd,TEXELIN,,"58.074498065","76.05","27.265022565727552",,,"2.5641025641025776","2.760194774952472"
Artefact Projects Ltd,ARTEFACT,,"57.945375","78.6","14.74437022900766","0.329677569007337","52.3743877230607","10.96234309623429","1.2328803191489357"
Kintech Renewables Ltd,KRL,,"57.80499999999999","556.5","186.46774193548416",,,"4.492753623188399","4.911214953271028"
T & I Global Ltd,TIGLOB,,"57.797118499999996","113.15","5.7395351042701135","0.419431791094044","14.5338832130704","9.685486197941705","1.0562338907163744"
Pioneer Investcorp Ltd,PIONRINV,,"57.795467599999995","47.15","64.93872764044966","0.24596359254072","33.7160918150721","2.858978477353026","0.43844232741617356"
Chordia Food Products Ltd,CHORDIA,,"57.6040036","140","73.85128666666725","0.950154576811306","-3.83177509647583","0.9974424552429587","1.5851404402861857"
Du Digital Technologies Ltd,DUDIGITAL,"IT Services & Consulting","57.602999999999994","221.55","523.6636363636358",,,"4.845814977973574","37.163225806451614"
Sky Industries Ltd,SKYIND,,"57.466726425000004","86.05","70.94657583333324","0.744301650593388","44.7159328100608","1.5047371354263441","2.237800873247664"
Wallfort Financial Services Ltd,WALLFORT,,"57.39666","61.05","3.8213488681757646","0.908519544886911","34.8421709815643","49.37541091387246","0.5285630352702827"
Naturite Agro Products Ltd,NAPL,,"57.196799999999996","108","92.25290322580638",,,"4.885736800630421","4.356191926884996"
Malu Paper Mills Ltd,MALUPAPER,"Paper Products","57.06319125","33.3","-9.889634532062416","1.40396046133222","6.25292392424628","-3.381189569293868","2.3707183734939767"
Ansal Housing Ltd,ANSALHSG,"Real Estate","57.01039488","9.65","-1.3477634723404257","1.68688265242706","14.5503392822459","-24.431096222709943","0.30228205132555686"
Supreme Engineering Ltd,SUPREMEENG,"Iron & Steel","56.9886","23.25","-19.252905405405375","0.77928176748456","5.80707080153143","-4.054794520547952","1.1939786297925834"
Binayak Tex Processors Ltd,ZBINTXPP,,"56.9146695","811","12.761136659192799","-0.206612626300554",,"2.231450442787817","0.735806974789916"
Mauria Udyog Ltd,MUL,,"56.876400000000004","43.35","-0.8662260127931767","0.817728372924073","-32.639014161752","-47.45934224792196","1.9585537190082594"
Burnpur Cement Ltd,BURNPUR,"Cement","56.84207958","6.9","-0.7177030250000003","1.81734106799024","48.1890657253764","-62.87211240771608","-0.25482865408410293"
Manugraph India Ltd,MANUGRAPH,"Industrial Machinery","56.724088765","18.95","-1.9764490858885015","0.815279626800369","-3.9977667564349","-86.89070541931578","0.46105899995935956"
Khfm Hospitality and Facility Management Services Ltd,KHFM,"Business Support Services","56.575877855","56.45","17.354563759202474",,"59.727121849184","2.825201490597102","1.480656316540173"
Mohini Health & Hygiene Ltd,MHHL,"Health Care Equipment & Supplies","56.53129","31","9.533101180438432","1.34533258636048","12.9192596136307","4.298658934396527","0.7258768618387262"
Power and Instrumentation (Gujarat) Ltd,PIGL,"Power Infrastructure","56.224545","65.5","16.296969565217346",,,"4.0000000000000115","1.8892656250000002"
Sanjivani Paranteral Ltd,SANJIVIN,,"56.1404545","54.5","39.81592517730489","-0.099409415221306","143.572219716351","5.5599369085173596","-1.2506227333481845"
Sonal Mercantile Ltd,SONAL,,"56.080087625","39.95","3.9660599451909477","1.06504460065436","92.6323084076732","76.39113992436519","0.2590423928356968"
A B Cotspin India Ltd,ABCOTS,"Textiles","56.041029","53.5","14.480886046511653",,,"3.348909657320866","2.564806819221968"
Colorchips New Media Ltd,COLORCHIPS,,"55.962571000000004","34","-14.883662499999998","0.460705883766324","-18.4364566213229","-158.64978902953592","1.8672863196529859"
Rathi Bars Ltd,RATHIBAR,,"55.931472725000006","34.45","24.21275875541057","0.908222928208238","39.2967426693008","0.712720989787438","0.6585596694336515"
Supreme Infrastructure India Ltd,SUPREMEINF,"Construction & Engineering","55.8939591","22.8","-0.06398044791153946","1.52010629833855","26.119618096718","-322.0800766848547","-0.018265581865774313"
Kotak Nifty PSU Bank ETF,KOTAKPSUBK,"Equity","55.864003667999995","291.22",,"1.54645005048344","-13.3260201315153",,
Aurangabad Distillery Ltd,AURDIS,"Alcoholic Beverages","55.760000000000005","68","18.10389610389618","1.52589759962592",,"4.3974871501998685","1.3812236809512013"
Tasty Dairy Specialities Ltd,TDSL,,"55.671749999999996","27","-4.022525289017344","0.772333154611669","-8.89386316744294","-4.1941935874901475","0.9497057318321392"
Galactico Corporate Services Ltd,GALACTICO,,"55.592688499999994","48.5","26.599372488038266",,,"12.933168316831688","2.743962907206318"
Visagar Financial Services Ltd,VISAGAR,,"55.59039","5.42","-158.82968571428185","0.072401513896951","203.359335114827","-0.5256833884049392","4.747257899231426"
Modipon Ltd,MODIPON,,"55.5681072","48","95.80708137931033","2.15499680605121","72.4905909072516","43.60902255639098","-0.6136731882937604"
India Home Loan Ltd,INDIAHOME,,"55.056165525","38.75","49.15729064732154","0.687585014151145","-19.0524936039054","3.5978156119498794","1.4077260425722316"
Vishal Bearings Ltd,VISHALBL,,"55.0341","53.3","137.58525000000012","-0.085106907622505",,"0.6890611541774327","2.9828780487804876"
Hindustan Hardy Ltd,HINDHARD,,"54.9574875","369.55","17.282228773584926","0.567349805165729","77.3101567351514","7.120465741155388","4.774759991311902"
Sal Automotive Ltd,SALAUTO,,"54.931604830000005","222.15","65.39476765476137","1.48915239156601","1.53079322214553","0.8754559666493037","1.6368177839690108"
Terai Tea Co Ltd,TERAI,,"54.86241750000001","80.5","6.997757334183654","0.232844700189983","49.0210950778455","8.849757308951375","0.4113241677912731"
Anjani Synthetics Ltd,ANJANI,,"54.64874999999999","37.45","18.77963917525764","0.251654392330078","39.6106482353696","1.0816235504014322","0.7847321941412981"
M K Proteins Ltd,MKPL,"FMCG - Household Products","54.616626","137.4","5.256653128007697",,,"3.339225453961113","1.86150736196319"
Swarnsarita Gems Ltd,SWARNSAR,,"54.488448000000005","26.3","9.943147445255653","1.03847851373796","53.0113608088395","0.9451698028596393","0.5242298248989803"
National Plastic Technologies Ltd,NATPLASTI,,"54.4618368","89.1","42.54831000000012","0.419932032444603","45.1503880928144","1.4145209415404978","2.110106036419992"
Pranavaditya Spinning Mills Ltd,PRANAVSP,,"54.4528224","29.2","-9.198111891891893","0.273134141280323","57.6783237814897","-98.66666666666667","2.2707598999165977"
K&R Rail Engineering Ltd,KRRAIL,,"54.362461725","34.7","12.821335312499995",,,"3.263044482068649","1.1262163191423247"
Western India Plywoods Ltd,WIPL,"Wood Products","54.1916659","63.85","-200.70987370371313","0.655094699054051","-16.2604661969397","-0.31645569620251673","1.3768207799796746"
Balkrishna Paper Mills Ltd,BALKRISHNA,"Paper Products","53.9677161","52.75","-2.087725961315282","2.1079254436423","27.5209417404647","-19.999999999999986","-5.557952224510825"
SecMark Consultancy Ltd,SECMARK,,"53.92659999999999","133.25","34.13075949367088",,,"19.482120838471026","2.590134486071085"
KKV Agro Powers Limited,KKVAPOW,"Renewable Energy","53.853125","950","117.07201086955523",,,"0.14390289682789187","2.7295045615813485"
Jagan Lamps Ltd,JAGANLAM,,"53.820927","74.95","25.8754456730769","0.225428466544045","72.3721449467336","6.626314112774774","2.498650278551532"
Country Condo's Ltd,COUNCODOS,"Real Estate","53.542137000000004","6.65","113.91944042553217","1.85122950463684","66.3991711892539","3.7301587301587222","2.7373280674846625"
Future Market Networks Ltd,FMNL,"Real Estate","53.51627433","9.15","-1.7324789359015862","2.07640380066837","-36.758815590912","-40.51678908709339","0.47346964814650944"
Fervent Synergies Ltd,FERVENTSYN,,"53.4","17.8","333.75","0.61099435203803","17.1460787156939","7.239819004524887","1.2407063197026023"
Trident Texofab Ltd,TTFL,,"53.37152999999999","52.85","148.25425000000322","-0.237816103921219","32.8246928664995","0.6945784294809804","4.455052587646075"
Kovilpatti Lakshmi Roller Flour Mills Ltd,KLRFM,,"53.336706500000005","92.25","11.852601444444517","0.660101836300081","38.7295880694436","2.0016903162670583","1.2775259041916167"
Sri KPR Industries Ltd,SRIKPRIND,,"53.285363274999995","26.4","5.52752731068465","0.845766536713283","29.5088969884366","47.88872329855934","0.4926075924470741"
Alfred Herbert (India) Ltd,ALFREDHE,,"53.271029595","665.25","-253.67156950000043","0.728185349036806","3.61284893403073","-2.592592592592588","0.5589824721406086"
Indo Us Bio-Tech Ltd,INDOUS,,"53.1555924","73","10.848080081632663","0.344917238820946","41.8214881273677","12.204234122042331","2.490889990627929"
Kwality Ltd,KWALITY,"FMCG - Foods","53.09796404","2.2","-0.03792034568112838","2.46621047611508","-83.0626609700174","-1158.5719013734897","-0.025400498481173733"
Titan Securities Ltd,TITANSEC,,"53.034344","20.65","5.174082341463414","0.984332488950018","68.6646733872489","21.416631842875052","1.1982454586534117"
Marvel Decor Ltd,MDL,"Home Furnishing","52.9948354","31.1","1324.8708850000603","0.231186373193454",,"0.13932427725530538","1.1914306519784172"
Punjab Communications Ltd,PUNJCOMMU,,"52.90368600000001","44","-4.445687899159663","0.354237374942329","33.9358018202421","-40.949759119064026","1.1225055378739661"
Tirupati Starch & Chemicals Ltd,TIRUSTA,,"52.890794685","71.8","51.35028610194207","0.725426478109611","29.4491626861389","0.5148712821794519","1.9039162953563715"
Binny Mills Ltd,BINNYMILLS,,"52.7692447","157.75","2.3727178372302165","0.997891240586388","53.3863336856787","55.350920856147326","-11.700497716186277"
Libas Consumer Products Ltd,LIBAS,"Apparel & Accessories","52.5672","29.9","-45.31655172413793","0.313939200006166","-7.35374212661316","-2.1237641889417795","1.4051643945469128"
Next Mediaworks Ltd,NEXTMEDIA,"Radio","52.51093278","7.85","-2.4457816851420593","1.92061886921116","-24.1696546589769","-98.48623853211008","-1.0367410223099702"
Party Cruisers Ltd,PARTYCRUS,,"52.5","98.4","100.96153846153845",,,"5.670665212649945","2.9948659440958356"
Paramone Concepts Ltd,PARAMONE,,"52.417134","34.45","7.045313709677418","0.63931436716115","66.4410765656661","11.517027863777091","2.0742831024930735"
Shalimar Wires Industries Ltd,SHALIWIR,,"52.332270552","12.85","-3.135546468064711","1.94951296996392","1.92002951563432","-18.36891921637683","1.9905770464815524"
Gujarat Hotels Ltd,GUJHOTE,,"52.267706999999994","138","23.127303982300877","0.431486789387356","9.57296329641023","74.09836065573772","1.5088829965357966"
Sunil Agro Foods Ltd,SUNILAGR,,"52.115329499999994","165.25","67.68224610389667","0.397398454177626","82.5503349552878","0.4959742351046656","3.9571244874715252"
Magnum Ventures Ltd,MAGNUM,"Paper Products","51.89059992","14.45","39.015488661654096","0.653760659787078","54.4820389767302","0.7291266926155372","-1.148530321381142"
White Organic Agro Ltd,WHITEORG,,"51.835","15.55","172.7833333333351","1.19661773728554","3.50386064155247","0.21083702298123336","0.7667899408284022"
B2B Software Technologies Ltd,B2BSOFT,,"51.670884","44","27.484512765957437","-0.000605309692487","82.0955790798713","11.891208096141687","4.052618352941177"
AK Spintex Ltd,AKSPINTEX,,"51.625755000000005","97.5","112.2299021739115","0.400731235553194","72.0856150869086","0.9565398211686553","2.712861534419338"
Sam Industries Ltd,SAMINDUS,,"51.56138549999999","44.2","10.374524245472834","0.871646104902135","91.8937369151862","47.60536398467433","1.127517723595014"
Sandu Pharmaceuticals Ltd,SANDUPHQ,,"51.486480500000006","63.35","47.23530321100944","1.40546533200812","55.7664569200894","1.8490245971161903","1.5373687817258883"
W H Brady & Co Ltd,WHBRADY,,"51.408","203.05","11.95534883720931","1.09271954160484","31.0353369013759","8.02538260544979","0.7831809872029248"
United Vander Horst Ltd,UVDRHOR,,"51.2369325","87.1","138.4781959459462","-0.302336005566525",,"3.9361702127659504","1.7298086596893993"
Walchand Peoplefirst Ltd,WALCHPF,,"51.224619600000004","176.6","-301.3212917647048","0.885937100056226","25.1241907135654","-1.5553522415370595","2.9204458152793618"
Polymechplast Machines Ltd,POLYCHMP,,"51.1436123","91.7","18.463397942238228","-0.037059417593937","37.383049603908","4.509931618365362","3.1570131049382724"
Triveni Enterprises Ltd,TRIVENIENT,,"51.115320000000004","9.05","638.9415000000001",,,"20.51282051282051","5.623247524752475"
Vivo Collaboration Solutions Ltd,VIVO,"Telecom Services","51.0198","269.25","15.993667711598752",,,"21.423774345198115","10.809279661016946"
ICICI Prudential Sensex 30 ETF,ICICISENSX,"Equity","51.009385323","637.74",,"0.881067015861166","2.87094961726787",,
Ecoboard Industries Ltd,ECOBOAR,,"50.91036","27.65","4.521346358792188","0.810237189237522","128.446683455635","34.21452446065023","3.3670873015873037"
Somi Conveyor Beltings Ltd,SOMICONVEY,"Industrial Machinery","50.82921564","42.25","28.717070983050753","1.35814724797487","28.7862005152608","3.7635551775462592","0.81326745024"
Earum Pharmaceuticals Ltd,EARUM,,"50.761899299999996","8.18","564.0211033333709",,,"0.1799640071985483","3.50082064137931"
Eiko Lifesciences Ltd,EIKO,,"50.687647365","58.35","84.47941227499975","1.03730843401931",,"4.819277108433749","4.045303061851556"
OK Play India Ltd,OKPLA,,"50.613383025000005","27.65","-6.303036491282694","1.02303790616873","4.75689213172126","-8.689535764527644","1.0612997069616272"
Bhagwati Autocast Ltd,BGWTATO,,"50.58481104","166.1","29.40977386046524","-0.030995115723405","27.4618338305441","1.647036292253177","1.7893459865581889"
Emerald Leisures Ltd,EMERALL,,"50.562619999999995","106","-4.673070240295748","0.273377733889487",,"-218.1451612903226","-2.714042941492217"
Adeshwar Meditex Ltd,ADESHWAR,,"50.509991","35","30.42770542168657",,,"2.5060386473430096","2.4543241496598642"
Valiant Communications Ltd,VALIANT,,"50.3836335","73.2","31.29418229813667","1.25409731728466","37.9948947930919","6.644655385885262","1.4749307230679156"
Bang Overseas Ltd,BANG,"Apparel & Accessories","50.3754","37.7","35.72723404255316","1.42707599446843","-4.73293956958654","2.258529553099473","0.5494099683716873"
Innovative Tech Pack Ltd,INNOVTEC,,"50.321600000000004","21.5","-22.070877192982405","0.683534079678062","3.4686037592803","-1.5621788283658828","1.1773888628919047"
Vista Pharmaceuticals Ltd,VISTAPH,,"50.297270869","13.64","-26.612312629100526","0.563651832550425","-4.25127634098787","-118.8679245283019","1.53111935674277"
CCL International Ltd,CCLINTER,,"50.284611999999996","26.25","106.98853617021288","1.20572280596172","40.9055208401329","1.5445284258954963","1.0955253159041392"
Hindoostan Mills Ltd,HINDMILL,,"50.2693496","307.3","2.931157411078715","0.452742752290494","10.1971418924238","18.716577540106965","0.8555028863172227"
Danube Industries Ltd,DANUBE,,"50.25","99.5","147.79411764705796","0.878036432201961","129.984062333883","0.9961910342806974","12.721518987341764"
KPT Industries Ltd,KPT,,"50.218","146","23.2490740740741","0.835858633289963","37.125688300873","2.107317073170729","1.6131705750080312"
Times Guaranty Ltd,TIMESGTY,"Investment Banking & Brokerage","50.09183993","55.35","7.635951208841463","1.22294681748845","35.4730122356363","74.97142857142858","1.2184830924349306"
Panjon Ltd,PANJON,,"49.905814","31.2","499.0581400000016",,,"0.6724949562878257","2.9688170136823313"
Madhav Marbles and Granites Ltd,MADHAV,"Building Products - Granite","49.700585000000004","55.2","-115.58275581395318","1.37463565294158","7.89877596649807","-0.6572913482115578","0.3806723728553922"
Svarnim Trade Udyog Ltd,SNIM,,"49.6026","19.75","-13.740332409972298",,,"-405.61797752808997","145.88999999999987"
Remedium Lifecare Ltd,REMLIFE,,"49.589999999999996","137.75","105.51063829787262",,,"0.522048206153503","12.847150259067359"
Riba Textiles Ltd,RIBATEX,,"49.56748745","52.1","8.429844804421746","0.741542001450423","-10.7612433943292","3.0871003307607583","0.7165002522405319"
Dhanlaxmi Cotex Ltd,DHANCOT,,"49.492916","106.3","176.760414285713",,,"4.046242774566504","1.3805555369595537"
Mehai Technology Ltd,MEHAI,,"49.4802","46.2","549.7799999999992","0.421976610854914","15.31668810644","1.7578125000000027","3.902223974763406"
Creative Castings Ltd,CREATIVE,,"49.4195","367","17.401232394366197","0.340845484053623","12.9102522990205","9.093820044828691","1.7213340299547195"
Isl Consulting Ltd,ISLCONSUL,,"49.32","20.45","308.25000000000273","-0.294554049697637","46.0201763224226","1.0269576379974235","4.427289048473967"
Gujarat Craft Industries Ltd,GUJCRAFT,,"49.274063999999996","105.8","13.958658356940537","0.122763419597473","63.2507360001704","2.385618706494555","1.2023929721815518"
Agro Phos India Ltd,AGROPHOS,"Fertilizers & Agro Chemicals","49.26609945","23.7","15.492484103773597","2.70769377829555","-4.67905255380348","5.281514698555053","1.1828595306122447"
Sri Havisha Hospitality and Infrastructure Ltd,HAVISHA,"Oil & Gas - Storage & Transportation","49.131456","3.35","-125.97809230769231","1.08573231573876","86.7771014515086",,"2.467677348066298"
Sunil Healthcare Ltd,SUNLOC,,"49.06897875","50.2","-75.49073653846314","0.728212115636778","21.3016512728109","-0.6780014603108232","1.1004480544965238"
USG Tech Solutions Ltd,USGTECH,,"49.031277239999994","13.06","-9.825907262525046","0.28348740331673",,"-149.40119760479044","1.296437790586991"
Mohite Industries Ltd,MOHITE,,"48.842271","25.5","13.758386197183144","-0.336242718468518",,"3.8637353069220595","0.494605275949367"
AKG Exim Ltd,AKG,"Commodities Trading","48.7240832","45.55","35.05329726618704",,"34.7696874351321","1.3291260279212092","2.2961396418473132"
PCS Technology Ltd,PCS,,"48.710324025","22.25","110.70528187500001","1.39844714109633","45.8106355523063","14.814814814814813","1.0677405529373083"
Alpine Housing Development Corporation Limited,ALPINEHOU,,"48.67453338","28.95","17.078783642105275","0.612556719640666","31.080947781713","6.603336422613525","0.6809531810296587"
Aanchal Ispat Ltd,AANCHALISP,,"48.5892375","23.25","-8.99800694444448","1.54413341369135","36.1297073171152","-4.343978762770476","0.9627350406181892"
Kesar Terminals & Infrastructure Ltd,KTIL,,"48.568181375","43.55","-2.067610956790124","1.46136195519675","-4.05757332613822","-51.55838454784898","194.2727255"
Precision Electronics Ltd,PRECISIO,,"48.469792","33.65","83.56860689655151","0.703525708159515","43.2404920240114","1.3705103969754286","3.235633644859812"
Laxmi Cotspin Ltd,LAXMICOT,"Textiles","48.442167749999996","27.8","44.442355733945135","-0.026230394824725",,"0.934018851756637","1.0069043390147578"
ITL Industries Ltd,ITL,,"48.192672","152.15","9.71626451612903","1.00273442635781","1.98433015903024","5.536332179930797","0.9785314111675127"
Godavari Drugs Ltd,GODAVARI,,"48.04459","63.2","11.661308252427217","1.18398744647127","40.787955530183","3.347416314592126","1.969847888478885"
TCFC Finance Ltd,TCFCFINQ,,"47.955740175","45.9","5.021543473821988","0.753104482475739","15.8671137646391","78.66556836902802","0.5133897888341719"
Aartech Solonics Ltd,AARTECH,,"47.86743732","45.2","57.671611228915594",,,"6.992417860151652","1.7156787569892473"
Diana Tea Co Ltd,DIANATEA,,"47.746335","30.95","10.115748940677943","1.55744206987819","30.8133913222387","6.532871972318355","0.7392217835578263"
Zenith Exports Ltd,ZENITHEXPO,"Textiles","47.594925","88.8","-36.89529069767443","1.96528678019947","55.2810925666498","-2.3596122187671478","0.6166743327286862"
Zenith Healthcare Ltd,ZENITHHE,,"47.451537","8.67","103.15551521739104","1.15854104412946","59.1615702311677","3.239436619718318","6.937359210526316"
Atishay Ltd,ATISHAY,,"47.384451895","42.9","19.106633828629043","0.752233704421087","-3.6189940025974","9.067641681901273","1.2897237859281436"
Megri Soft Ltd,MEGRISOFT,,"47.298942","144.3","107.49759545454549",,,"18.10699588477366","2.3531811940298506"
Nippon India NIFTY Pharma ETF Growth Plan,NETFPHARMA,"Equity","47.27365188","13.64",,,,,
Diamond Power Infrastructure Ltd,DIAPOWER,"Electrical Components & Equipments","47.199368825","1.75","-0.05864951330815014","2.6066380430462","61.8918179784748","-64.0541551588281","0.07207881255440345"
Dolfin Rubbers Ltd,DOLFIN,,"46.6394752","65","16.364728140350817","0.533762901782135","24.0227195845646","3.3012857639291213","2.36868843067547"
Saven Technologies Ltd,7TEC,,"46.45225396","43.15","22.54963784466019","0.763577191724575","34.9396564572895","23.409090909090914","3.0783468495692508"
Mega Corp Ltd,MEGACOR,,"46.4","4.53","-159.99999999999966","0.203482892545606","111.839625969831","-10.17543859649125","1.9686041578277471"
Abhinav Capital Services Ltd,ABHICAP,,"46.394819999999996","67","58.72762025316455",,,"24.307692307692307","1.458039597737272"
Tree House Education and Accessories Ltd,TREEHOUSE,"Education Services","46.33024278","10.75","-1.1496338158808934","1.12972043095044","45.011209281276","-715.8081705150976","0.16172807896114774"
Inani Marbles and Industries Ltd,INANI,,"46.314","24.35","30.469736842105267","1.2646804655094","21.4237618426995","2.483660130718954","0.966284164406426"
Sumedha Fiscal Services Ltd,SUMEDHA,,"46.22981496","57.75","5.344487278612718","0.582715156486368","41.355420634527","42.779426310583574","0.9852901739130434"
Northern Spirits Ltd,NSL,,"46.1472","29.65","15.53777777777778",,"10.2504047970029","2.07286432160804","0.6960361990950225"
Arnold Holdings Ltd,ARNOLD,,"46.01475","14.9","66.68804347826038","-0.167914551183532","-40.8366367337923","1.8409818569904084","0.8505499075785583"
We Win Ltd,WEWIN,"Outsourced services","45.92772","47.45","36.74217599999995","0.828375916181334",,"3.42465753424658","2.4390716941051513"
Gogia Capital Services Ltd,GOGIACAP,,"45.8280185","72.5","18.331207399999997","-0.01525663366841",,"37.537537537537546","1.0401275192918746"
Yash Chemex Ltd,YASHCHEM,,"45.788109750000004","44.2","24.226513095238154","0.642381141242564","-14.5324930908628","3.2687651331719056","1.465219512"
P H Capital Ltd,PHCAP,,"45.6465215","149.65","4.431701116504852","0.09025567921347","143.612694745902","21.3294677987161","2.4541140591397848"
ABC India Ltd,ABCINDQ,,"45.5047488","84.65","18.34868903225815","0.719949009927629","16.7897137790523","1.4755756530017186","1.3216598547778093"
Odyssey Corporation Ltd,ODYCORP,,"45.3821184","11.37","7.226451974522297","1.30248521696611","114.959092569808","22.28530872959545","0.7276273593073593"
Phoenix International Ltd,PHOENXINTL,,"45.331812","27.4","55.96519999999993","0.990727806158062","27.1508175537627","3.213010710035704","0.13418130475964954"
Setubandhan Infrastructure Ltd,SETUINFRA,"Construction & Engineering","45.244173599999996","3.6","-1.5830711546536036","2.52646664769393","20.371216354709","-49.61805555555556","0.814036948542641"
Sanginita Chemicals Ltd,SANGINITA,"Commodity Chemicals","45.241374","26.2","58.75503116883037","0.760800032408648","6.21454657361117","0.4666101078657196","1.1488413915693247"
Network People Services Technologies Ltd,NPST,"Software Services","45.233999999999995","73","42.673584905660405",,,"6.892067620286081","6.75134328358209"
Ashok Alco-Chem Ltd,ASHOKALC,,"45.22137169","96.25","13.184073379008748","1.09401845139556","23.4889453085352","12.703703703703704","1.1179572729295426"
Gian Life Care Ltd,GIANLIFE,,"45.1266624","105.6","22.451075820895536",,,"18.715083798882674","4.671497142857143"
Suncare Traders Ltd,SCTL,,"45.11244","2.55","4511.244000000233","-0.2493036320711","65.3513766908687","0.18552875695731877","1.1812631578947368"
Fortune International Ltd,FORINTL,,"45.056","62.05","3.9943262411347513",,,"295.28795811518324","2.210794896957802"
Lakshmi Automatic Loom Works Ltd,LXMIATO,,"45.023593749999996","675","17.656311274509815","0.772836769931873","23.0967516785978","22.466960352422895","2.8017170970752954"
Innovassynth Investments Ltd,INOVSYNTH,,"44.91436475","18.8","-84.74408443396226","1.04172915268569","50.2832093805487",,"2.2615490810674723"
GKB Ophthalmics Ltd,GKB,,"44.8417287","88.4","-49.8241430000002","0.816849380257106","8.83455640390915","-1.511588847833383","0.6763458325791853"
